room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
2033483,9497281,Entire home/apt,,MK11,0,,3.0,2.0,116.0,10.0,1.387676,103.744759,2015-06-28 23:29:11.832
2036711,10426671,Private room,,MK24,11,4.0,2.0,1.0,61.0,3.0,1.339032,103.884741,2015-06-29 01:40:05.411
2042949,8771017,Private room,,MK01,0,,2.0,1.0,150.0,2.0,1.265811,103.810064,2015-06-28 23:24:48.256
2051504,2677354,Entire home/apt,,MK05,12,4.0,4.0,2.0,188.0,1.0,1.342941,103.731596,2015-06-29 00:57:32.980
2054564,10522534,Private room,,MK14,0,,1.0,1.0,42.0,1.0,1.385131,103.769402,2015-06-29 00:46:35.258
2062792,4256487,Private room,,TS04,2,3.0,4.0,1.0,188.0,1.0,1.283821,103.846403,2015-06-29 01:15:11.880
2063124,4256487,Private room,,TS06,2,3.0,,1.0,271.0,1.0,1.283234,103.8456,2015-06-28 22:32:16.236
2068335,9900768,Private room,,TS29,6,4.0,2.0,1.0,41.0,5.0,1.323483,103.850749,2015-06-29 00:00:21.825
2073860,4019089,Entire home/apt,,MK17,7,4.0,4.0,2.0,235.0,2.0,1.324528,103.862976,2015-06-28 16:14:59.707
2076266,10611302,Entire home/apt,,TS21,1,5.0,2.0,1.0,329.0,5.0,1.292332,103.840535,2015-06-28 23:54:58.163
2083667,10565644,Entire home/apt,,TS30,21,4.5,2.0,1.0,263.0,1.0,1.282038,103.852012,2015-06-28 23:35:16.617
2083986,10565644,Entire home/apt,,TS11,3,4.5,2.0,1.0,176.0,1.0,1.294366,103.860443,2015-06-29 00:31:56.275
2084162,10323807,Shared room,,MK01,0,,,1.0,46.0,1.0,1.285946,103.834631,2015-06-28 23:22:43.530
2084272,10323807,Shared room,,MK01,0,,,1.0,49.0,1.0,1.284494,103.83458,2015-06-29 00:57:54.653
2084340,10323807,Shared room,,TS22,2,4.0,,1.0,49.0,1.0,1.284011,103.835572,2015-06-29 01:51:58.527
2084362,10323807,Shared room,,MK01,1,4.0,,1.0,52.0,1.0,1.284678,103.83403,2015-06-28 16:20:35.065
2084385,10323807,Shared room,,MK01,0,,,1.0,52.0,1.0,1.28541,103.833892,2015-06-28 22:48:10.326
2085130,9900768,Private room,,MK17,7,4.5,1.0,1.0,39.0,5.0,1.323467,103.852126,2015-06-28 16:20:39.069
2085423,3507099,Private room,,TS06,60,4.0,2.0,1.0,55.0,1.0,1.283212,103.843407,2015-06-28 23:05:14.693
2089938,10565644,Entire home/apt,,TS12,2,5.0,2.0,1.0,216.0,1.0,1.298348,103.856757,2015-06-29 01:23:50.079
2089958,10565644,Entire home/apt,,TS13,8,4.5,2.0,0.0,188.0,1.0,1.29861,103.85765,2015-06-29 01:39:56.707
2090082,10248444,Entire home/apt,,TS20,45,4.5,4.0,0.0,132.0,1.0,1.296173,103.839548,2015-06-28 23:48:43.284
2090132,10248444,Entire home/apt,,TS21,32,4.5,4.0,0.0,132.0,1.0,1.295494,103.839313,2015-06-29 00:34:02.844
2094177,6729649,Private room,,TS17,31,4.5,2.0,1.0,102.0,2.0,1.306857,103.865071,2015-06-28 23:48:01.548
2095054,10688934,Private room,,TS28,41,5.0,2.0,1.0,89.0,2.0,1.315441,103.844975,2015-06-29 01:21:30.431
2095865,10691920,Private room,,MK11,29,5.0,2.0,1.0,58.0,4.0,1.386859,103.744684,2015-06-29 01:55:48.726
2098519,10565644,Entire home/apt,,TS11,3,4.5,2.0,1.0,188.0,1.0,1.295522,103.855248,2015-06-28 23:37:14.592
2098639,10565644,Entire home/apt,,TS12,42,4.5,4.0,2.0,282.0,1.0,1.296823,103.858098,2015-06-29 01:21:35.259
2098679,472281,Entire home/apt,,TS21,19,5.0,3.0,0.0,221.0,1.0,1.293712,103.839851,2015-06-29 01:53:58.533
2098781,10705086,Entire home/apt,,MK01,2,5.0,16.0,4.0,564.0,2.0,1.266225,103.819844,2015-06-28 23:43:20.470
2098864,10705386,Private room,,TS04,2,4.0,,1.0,145.0,1.0,1.287932,103.84974,2015-06-29 00:56:57.791
2098892,10565644,Entire home/apt,,TS30,35,4.5,,2.0,382.0,1.0,1.280106,103.853115,2015-06-29 01:18:31.749
2099079,10565644,Entire home/apt,,TS13,4,5.0,3.0,1.0,188.0,1.0,1.300164,103.859404,2015-06-29 00:21:19.699
2102484,1027010,Private room,,MK01,9,5.0,4.0,1.0,140.0,1.0,1.284064,103.832341,2015-06-29 01:24:56.676
2107248,2017299,Private room,,MK28,0,,2.0,1.0,173.0,1.0,1.351641,103.944975,2015-06-29 00:01:02.228
2109822,8638458,Private room,,TS24,15,4.5,1.0,1.0,98.0,3.0,1.291668,103.816119,2015-06-29 00:13:27.157
2110375,10565644,Entire home/apt,,TS13,4,4.0,2.0,1.0,188.0,1.0,1.299189,103.857599,2015-06-29 00:49:08.516
2113778,10776798,Private room,,MK16,0,,2.0,1.0,61.0,1.0,1.348907,103.771373,2015-06-29 01:49:47.410
